"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Barnwell AGDM","17-June-2018","7.7","ACTUAL","100.0","21.8","ACTUAL","100.0","15.8","AGGREGATED","100.0","67.1","AGGREGATED","100.0","42.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","100.0","45.6","COMPUTED","15.8","COMPUTED","","9.0","COMPUTED","","22.6","COMPUTED","","168.9","COMPUTED","0.0","COMPUTED","","4.5","COMPUTED","solar-ACT, 2m wind, Avg.","183.5","COMPUTED"
"Barnwell AGDM","18-June-2018","12.2","ACTUAL","100.0","18.3","ACTUAL","100.0","15.0","AGGREGATED","100.0","84.4","AGGREGATED","100.0","45.4","AGGREGATED","using element [Precip. Weighing]","2.5","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","48.4","COMPUTED","15.9","COMPUTED","","9.1","COMPUTED","","22.7","COMPUTED","","179.8","COMPUTED","0.0","COMPUTED","","1.9","COMPUTED","solar-ACT, 2m wind, Avg.","193.8","COMPUTED"
"Barnwell AGDM","19-June-2018","12.1","ACTUAL","100.0","23.1","ACTUAL","100.0","17.2","AGGREGATED","100.0","72.0","AGGREGATED","100.0","45.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","100.0","50.6","COMPUTED","15.8","COMPUTED","","9.0","COMPUTED","","22.6","COMPUTED","","190.6","COMPUTED","0.0","COMPUTED","","4.7","COMPUTED","solar-ACT, 2m wind, Avg.","206.4","COMPUTED"
"Barnwell AGDM","20-June-2018","8.8","ACTUAL","100.0","24.9","ACTUAL","100.0","17.8","AGGREGATED","100.0","71.8","AGGREGATED","100.0","45.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.2","AGGREGATED","100.0","52.5","COMPUTED","15.9","COMPUTED","","8.9","COMPUTED","","23.0","COMPUTED","","201.5","COMPUTED","0.0","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","218.3","COMPUTED"
"Barnwell AGDM","21-June-2018","13.7","ACTUAL","100.0","29.2","ACTUAL","100.0","20.6","AGGREGATED","100.0","64.3","AGGREGATED","100.0","45.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.0","AGGREGATED","100.0","55.5","COMPUTED","16.2","COMPUTED","","9.3","COMPUTED","","23.2","COMPUTED","","212.7","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","234.7","COMPUTED"
"Barnwell AGDM","22-June-2018","12.2","ACTUAL","100.0","27.4","ACTUAL","100.0","19.7","AGGREGATED","100.0","62.3","AGGREGATED","100.0","45.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.1","AGGREGATED","100.0","57.4","COMPUTED","16.6","COMPUTED","","9.6","COMPUTED","","23.5","COMPUTED","","224.3","COMPUTED","0.0","COMPUTED","","6.4","COMPUTED","solar-ACT, 2m wind, Avg.","249.6","COMPUTED"
"Barnwell AGDM","23-June-2018","12.0","ACTUAL","100.0","22.2","ACTUAL","100.0","17.2","AGGREGATED","100.0","80.3","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","15.7","AGGREGATED","100.0","58.5","COMPUTED","16.7","COMPUTED","","9.5","COMPUTED","","23.8","COMPUTED","","236.0","COMPUTED","0.0","COMPUTED","","3.2","COMPUTED","solar-ACT, 2m wind, Avg.","261.7","COMPUTED"
"Barnwell AGDM","24-June-2018","12.4","ACTUAL","100.0","27.1","ACTUAL","100.0","20.2","AGGREGATED","100.0","73.2","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.3","AGGREGATED","100.0","60.7","COMPUTED","16.7","COMPUTED","","9.8","COMPUTED","","23.5","COMPUTED","","247.7","COMPUTED","0.0","COMPUTED","","5.3","COMPUTED","solar-ACT, 2m wind, Avg.","276.5","COMPUTED"
"Barnwell AGDM","25-June-2018","12.9","ACTUAL","100.0","30.0","ACTUAL","100.0","21.5","AGGREGATED","100.0","57.3","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.4","AGGREGATED","100.0","62.9","COMPUTED","16.9","COMPUTED","","9.4","COMPUTED","","24.3","COMPUTED","","259.6","COMPUTED","0.0","COMPUTED","","7.2","COMPUTED","solar-ACT, 2m wind, Avg.","292.9","COMPUTED"
"Barnwell AGDM","26-June-2018","8.3","ACTUAL","100.0","22.9","ACTUAL","100.0","17.2","AGGREGATED","100.0","36.4","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","30.7","AGGREGATED","100.0","64.6","COMPUTED","17.0","COMPUTED","","9.8","COMPUTED","","24.2","COMPUTED","","271.6","COMPUTED","0.0","COMPUTED","","7.6","COMPUTED","solar-ACT, 2m wind, Avg.","303.5","COMPUTED"
"Barnwell AGDM","27-June-2018","4.9","ACTUAL","100.0","24.8","ACTUAL","100.0","16.1","AGGREGATED","100.0","51.4","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.2","AGGREGATED","100.0","66.0","COMPUTED","16.9","COMPUTED","","10.0","COMPUTED","","23.9","COMPUTED","","283.5","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 2m wind, Avg.","313.4","COMPUTED"
"Barnwell AGDM","28-June-2018","8.9","ACTUAL","100.0","21.7","ACTUAL","100.0","16.1","AGGREGATED","100.0","57.7","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.3","AGGREGATED","100.0","68.3","COMPUTED","17.2","COMPUTED","","9.9","COMPUTED","","24.4","COMPUTED","","295.7","COMPUTED","0.0","COMPUTED","","4.2","COMPUTED","solar-ACT, 2m wind, Avg.","323.7","COMPUTED"
"Barnwell AGDM","29-June-2018","7.3","ACTUAL","100.0","22.4","ACTUAL","100.0","15.5","AGGREGATED","100.0","64.8","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.0","AGGREGATED","100.0","71.7","COMPUTED","16.9","COMPUTED","","10.2","COMPUTED","","23.6","COMPUTED","","307.6","COMPUTED","0.0","COMPUTED","","5.0","COMPUTED","solar-ACT, 2m wind, Avg.","333.6","COMPUTED"
"Barnwell AGDM","30-June-2018","7.1","ACTUAL","100.0","24.4","ACTUAL","100.0","16.3","AGGREGATED","100.0","60.9","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.2","AGGREGATED","100.0","73.8","COMPUTED","16.9","COMPUTED","","9.9","COMPUTED","","23.8","COMPUTED","","319.5","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 2m wind, Avg.","344.3","COMPUTED"
"Barnwell AGDM","01-July-2018","10.3","ACTUAL","100.0","24.1","ACTUAL","100.0","16.9","AGGREGATED","100.0","54.6","AGGREGATED","100.0","46.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.8","AGGREGATED","100.0","75.5","COMPUTED","17.0","COMPUTED","","9.7","COMPUTED","","24.3","COMPUTED","","331.5","COMPUTED","0.0","COMPUTED","","5.6","COMPUTED","solar-ACT, 2m wind, Avg.","356.5","COMPUTED"
"Barnwell AGDM","02-July-2018","5.6","ACTUAL","100.0","16.9","ACTUAL","100.0","11.9","AGGREGATED","100.0","78.0","AGGREGATED","100.0","57.1","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","using element [Precip. Weighing]","10.8","AGGREGATED","100.0","76.7","COMPUTED","17.4","COMPUTED","","9.9","COMPUTED","","24.8","COMPUTED","","343.9","COMPUTED","0.0","COMPUTED","","3.0","COMPUTED","solar-ACT, 2m wind, Avg.","362.8","COMPUTED"
"Barnwell AGDM","03-July-2018","6.8","ACTUAL","100.0","18.4","ACTUAL","100.0","12.0","AGGREGATED","100.0","79.9","AGGREGATED","100.0","58.0","AGGREGATED","using element [Precip. Weighing]","0.9","AGGREGATED","using element [Precip. Weighing]","13.5","AGGREGATED","100.0","78.2","COMPUTED","17.7","COMPUTED","","10.0","COMPUTED","","25.3","COMPUTED","","356.6","COMPUTED","0.0","COMPUTED","","3.5","COMPUTED","solar-ACT, 2m wind, Avg.","370.4","COMPUTED"
"Barnwell AGDM","04-July-2018","9.2","ACTUAL","100.0","21.5","ACTUAL","100.0","15.4","AGGREGATED","100.0","72.4","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","1.3","AGGREGATED","using element [Precip. Weighing]","13.2","AGGREGATED","100.0","79.2","COMPUTED","17.9","COMPUTED","","10.5","COMPUTED","","25.3","COMPUTED","","369.5","COMPUTED","0.0","COMPUTED","","4.4","COMPUTED","solar-ACT, 2m wind, Avg.","380.7","COMPUTED"
"Barnwell AGDM","05-July-2018","9.6","ACTUAL","100.0","28.3","ACTUAL","100.0","19.4","AGGREGATED","100.0","64.6","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.3","AGGREGATED","100.0","81.1","COMPUTED","17.8","COMPUTED","","10.6","COMPUTED","","25.0","COMPUTED","","382.3","COMPUTED","0.0","COMPUTED","","5.9","COMPUTED","solar-ACT, 2m wind, Avg.","394.7","COMPUTED"
"Barnwell AGDM","06-July-2018","12.0","ACTUAL","100.0","34.0","ACTUAL","100.0","22.9","AGGREGATED","100.0","60.2","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.6","AGGREGATED","100.0","82.5","COMPUTED","17.9","COMPUTED","","10.3","COMPUTED","","25.5","COMPUTED","","395.2","COMPUTED","0.0","COMPUTED","","7.5","COMPUTED","solar-ACT, 2m wind, Avg.","412.7","COMPUTED"
"Barnwell AGDM","07-July-2018","12.2","ACTUAL","100.0","27.8","ACTUAL","100.0","21.4","AGGREGATED","100.0","39.9","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","25.7","AGGREGATED","100.0","83.9","COMPUTED","18.1","COMPUTED","","10.5","COMPUTED","","25.6","COMPUTED","","408.3","COMPUTED","0.0","COMPUTED","","8.0","COMPUTED","solar-ACT, 2m wind, Avg.","427.7","COMPUTED"
"Barnwell AGDM","08-July-2018","7.8","ACTUAL","100.0","26.6","ACTUAL","100.0","18.0","AGGREGATED","100.0","56.8","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","100.0","84.9","COMPUTED","18.2","COMPUTED","","10.6","COMPUTED","","25.8","COMPUTED","","421.5","COMPUTED","0.0","COMPUTED","","5.8","COMPUTED","solar-ACT, 2m wind, Avg.","439.9","COMPUTED"
"Barnwell AGDM","09-July-2018","7.7","ACTUAL","100.0","32.5","ACTUAL","100.0","20.4","AGGREGATED","100.0","54.4","AGGREGATED","100.0","59.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","86.0","COMPUTED","18.8","COMPUTED","","10.9","COMPUTED","","26.8","COMPUTED","","435.3","COMPUTED","0.0","COMPUTED","","7.0","COMPUTED","solar-ACT, 2m wind, Avg.","455.0","COMPUTED"
"Barnwell AGDM","10-July-2018","10.3","ACTUAL","100.0","27.2","ACTUAL","100.0","18.8","AGGREGATED","100.0","67.1","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","14.8","AGGREGATED","100.0","87.1","COMPUTED","18.5","COMPUTED","","11.2","COMPUTED","","25.8","COMPUTED","","448.8","COMPUTED","0.0","COMPUTED","","5.2","COMPUTED","solar-ACT, 2m wind, Avg.","468.7","COMPUTED"
"Barnwell AGDM","11-July-2018","10.6","ACTUAL","100.0","27.0","ACTUAL","100.0","20.0","AGGREGATED","100.0","57.5","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.9","AGGREGATED","100.0","88.0","COMPUTED","18.3","COMPUTED","","10.8","COMPUTED","","25.9","COMPUTED","","462.1","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 2m wind, Avg.","482.6","COMPUTED"
"Barnwell AGDM","12-July-2018","8.3","ACTUAL","100.0","30.1","ACTUAL","100.0","20.3","AGGREGATED","100.0","59.0","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","100.0","88.8","COMPUTED","18.6","COMPUTED","","10.8","COMPUTED","","26.4","COMPUTED","","475.7","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","496.8","COMPUTED"
"Barnwell AGDM","13-July-2018","11.6","ACTUAL","100.0","32.5","ACTUAL","100.0","23.0","AGGREGATED","100.0","52.8","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.7","AGGREGATED","100.0","90.7","COMPUTED","18.5","COMPUTED","","11.1","COMPUTED","","25.9","COMPUTED","","489.2","COMPUTED","0.0","COMPUTED","","7.6","COMPUTED","solar-ACT, 2m wind, Avg.","513.8","COMPUTED"
"Barnwell AGDM","14-July-2018","10.5","ACTUAL","100.0","22.1","ACTUAL","100.0","15.9","AGGREGATED","100.0","63.2","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.2","AGGREGATED","100.0","91.4","COMPUTED","18.5","COMPUTED","","11.0","COMPUTED","","26.0","COMPUTED","","502.7","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","525.1","COMPUTED"
"Barnwell AGDM","15-July-2018","6.3","ACTUAL","100.0","29.2","ACTUAL","100.0","18.5","AGGREGATED","100.0","52.8","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","92.9","COMPUTED","18.4","COMPUTED","","10.4","COMPUTED","","26.4","COMPUTED","","516.1","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 2m wind, Avg.","537.9","COMPUTED"
"Barnwell AGDM","16-July-2018","6.5","ACTUAL","100.0","31.9","ACTUAL","100.0","20.0","AGGREGATED","100.0","57.0","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","AGGREGATED","100.0","93.7","COMPUTED","18.2","COMPUTED","","10.6","COMPUTED","","25.7","COMPUTED","","529.3","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 2m wind, Avg.","552.1","COMPUTED"
"Barnwell AGDM","17-July-2018","9.2","ACTUAL","100.0","35.1","ACTUAL","100.0","22.0","AGGREGATED","100.0","55.2","AGGREGATED","100.0","59.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.8","AGGREGATED","100.0","95.4","COMPUTED","18.3","COMPUTED","","10.8","COMPUTED","","25.8","COMPUTED","","542.6","COMPUTED","0.0","COMPUTED","","6.7","COMPUTED","solar-ACT, 2m wind, Avg.","569.3","COMPUTED"
"Barnwell AGDM","18-July-2018","15.1","ACTUAL","100.0","30.1","ACTUAL","100.0","22.0","AGGREGATED","100.0","55.8","AGGREGATED","100.0","60.8","AGGREGATED","using element [Precip. Weighing]","1.2","AGGREGATED","using element [Precip. Weighing]","18.5","AGGREGATED","100.0","96.6","COMPUTED","18.3","COMPUTED","","10.9","COMPUTED","","25.7","COMPUTED","","555.9","COMPUTED","0.0","COMPUTED","","6.6","COMPUTED","solar-ACT, 2m wind, Avg.","586.9","COMPUTED"
