"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Lethbridge CDA","11-June-2018","8.2","ACTUAL","100.0","18.7","ACTUAL","100.0","13.0","AGGREGATED","100.0","36.0","AGGREGATED","100.0","21.9","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","35.7","AGGREGATED","100.0","28.1","COMPUTED","14.6","COMPUTED","","8.0","COMPUTED","","21.1","COMPUTED","","103.3","COMPUTED","0.0","COMPUTED","","7.0","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","125.5","COMPUTED"
"Lethbridge CDA","12-June-2018","8.6","ACTUAL","100.0","22.1","ACTUAL","100.0","15.4","AGGREGATED","100.0","32.6","AGGREGATED","100.0","22.3","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","31.2","AGGREGATED","100.0","31.3","COMPUTED","14.4","COMPUTED","","7.6","COMPUTED","","21.2","COMPUTED","","112.7","COMPUTED","0.0","COMPUTED","","8.0","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","135.8","COMPUTED"
"Lethbridge CDA","13-June-2018","10.6","ACTUAL","100.0","25.4","ACTUAL","100.0","18.5","AGGREGATED","100.0","33.1","AGGREGATED","100.0","22.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.1","AGGREGATED","100.0","35.7","COMPUTED","14.8","COMPUTED","","8.4","COMPUTED","","21.2","COMPUTED","","122.5","COMPUTED","0.0","COMPUTED","","7.4","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","148.8","COMPUTED"
"Lethbridge CDA","14-June-2018","8.5","ACTUAL","100.0","19.9","ACTUAL","100.0","14.0","AGGREGATED","100.0","58.9","AGGREGATED","100.0","22.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.1","AGGREGATED","100.0","37.5","COMPUTED","14.6","COMPUTED","","8.1","COMPUTED","","21.0","COMPUTED","","132.1","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","158.0","COMPUTED"
"Lethbridge CDA","15-June-2018","9.5","ACTUAL","100.0","19.3","ACTUAL","100.0","13.3","AGGREGATED","100.0","72.5","AGGREGATED","100.0","24.5","AGGREGATED","using element [Precip. Weighing]","2.2","AGGREGATED","using element [Precip. Weighing]","7.9","AGGREGATED","100.0","40.6","COMPUTED","14.8","COMPUTED","","8.3","COMPUTED","","21.3","COMPUTED","","141.9","COMPUTED","0.0","COMPUTED","","3.7","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","167.4","COMPUTED"
"Lethbridge CDA","16-June-2018","10.6","ACTUAL","100.0","17.0","ACTUAL","100.0","11.8","AGGREGATED","100.0","92.8","AGGREGATED","100.0","35.7","AGGREGATED","using element [Precip. Weighing]","11.2","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","44.8","COMPUTED","15.2","COMPUTED","","8.6","COMPUTED","","21.8","COMPUTED","","152.1","COMPUTED","0.0","COMPUTED","","1.4","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","176.2","COMPUTED"
"Lethbridge CDA","17-June-2018","8.7","ACTUAL","100.0","21.0","ACTUAL","100.0","14.9","AGGREGATED","100.0","73.6","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","7.3","AGGREGATED","100.0","48.2","COMPUTED","15.6","COMPUTED","","9.0","COMPUTED","","22.1","COMPUTED","","162.7","COMPUTED","0.0","COMPUTED","","4.6","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","186.1","COMPUTED"
"Lethbridge CDA","18-June-2018","11.7","ACTUAL","100.0","16.2","ACTUAL","100.0","14.0","AGGREGATED","100.0","87.5","AGGREGATED","100.0","38.7","AGGREGATED","using element [Precip. Weighing]","2.6","AGGREGATED","using element [Precip. Weighing]","5.3","AGGREGATED","100.0","50.5","COMPUTED","15.6","COMPUTED","","8.9","COMPUTED","","22.2","COMPUTED","","173.3","COMPUTED","0.0","COMPUTED","","1.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","195.0","COMPUTED"
"Lethbridge CDA","19-June-2018","12.4","ACTUAL","100.0","22.4","ACTUAL","100.0","16.9","AGGREGATED","100.0","72.8","AGGREGATED","100.0","39.3","AGGREGATED","using element [Precip. Weighing]","0.6","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","100.0","53.9","COMPUTED","15.6","COMPUTED","","8.8","COMPUTED","","22.3","COMPUTED","","183.9","COMPUTED","0.0","COMPUTED","","4.7","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","207.4","COMPUTED"
"Lethbridge CDA","20-June-2018","9.6","ACTUAL","100.0","25.1","ACTUAL","100.0","18.2","AGGREGATED","100.0","68.7","AGGREGATED","100.0","39.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","55.8","COMPUTED","15.6","COMPUTED","","8.8","COMPUTED","","22.5","COMPUTED","","194.5","COMPUTED","0.0","COMPUTED","","6.1","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","219.8","COMPUTED"
"Lethbridge CDA","21-June-2018","11.2","ACTUAL","100.0","28.6","ACTUAL","100.0","19.6","AGGREGATED","100.0","66.0","AGGREGATED","100.0","39.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.0","AGGREGATED","100.0","58.9","COMPUTED","15.9","COMPUTED","","9.1","COMPUTED","","22.8","COMPUTED","","205.4","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","234.7","COMPUTED"
"Lethbridge CDA","22-June-2018","13.4","ACTUAL","100.0","26.1","ACTUAL","100.0","19.8","AGGREGATED","100.0","60.8","AGGREGATED","100.0","40.2","AGGREGATED","using element [Precip. Weighing]","0.9","AGGREGATED","using element [Precip. Weighing]","14.1","AGGREGATED","100.0","60.8","COMPUTED","16.3","COMPUTED","","9.5","COMPUTED","","23.1","COMPUTED","","216.7","COMPUTED","0.0","COMPUTED","","5.8","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","249.4","COMPUTED"
"Lethbridge CDA","23-June-2018","13.1","ACTUAL","100.0","19.5","ACTUAL","100.0","16.0","AGGREGATED","100.0","88.4","AGGREGATED","100.0","52.6","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","62.4","COMPUTED","16.4","COMPUTED","","9.4","COMPUTED","","23.3","COMPUTED","","228.1","COMPUTED","0.0","COMPUTED","","2.1","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","260.7","COMPUTED"
"Lethbridge CDA","24-June-2018","13.6","ACTUAL","100.0","26.7","ACTUAL","100.0","20.2","AGGREGATED","100.0","73.9","AGGREGATED","100.0","52.9","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","100.0","64.4","COMPUTED","16.4","COMPUTED","","9.7","COMPUTED","","23.0","COMPUTED","","239.5","COMPUTED","0.0","COMPUTED","","5.8","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","275.8","COMPUTED"
"Lethbridge CDA","25-June-2018","12.0","ACTUAL","100.0","28.9","ACTUAL","100.0","21.2","AGGREGATED","100.0","55.5","AGGREGATED","100.0","53.0","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","19.1","AGGREGATED","100.0","65.9","COMPUTED","16.5","COMPUTED","","9.1","COMPUTED","","23.8","COMPUTED","","251.0","COMPUTED","0.0","COMPUTED","","7.3","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","291.3","COMPUTED"
"Lethbridge CDA","26-June-2018","12.1","ACTUAL","100.0","21.3","ACTUAL","100.0","17.7","AGGREGATED","100.0","32.4","AGGREGATED","100.0","53.1","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","31.3","AGGREGATED","100.0","67.6","COMPUTED","16.7","COMPUTED","","9.7","COMPUTED","","23.7","COMPUTED","","262.7","COMPUTED","0.0","COMPUTED","","8.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","303.0","COMPUTED"
"Lethbridge CDA","27-June-2018","8.8","ACTUAL","100.0","25.2","ACTUAL","100.0","17.9","AGGREGATED","100.0","40.5","AGGREGATED","100.0","53.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.9","AGGREGATED","100.0","69.1","COMPUTED","16.6","COMPUTED","","9.7","COMPUTED","","23.5","COMPUTED","","274.3","COMPUTED","0.0","COMPUTED","","7.1","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","315.0","COMPUTED"
"Lethbridge CDA","28-June-2018","13.5","ACTUAL","100.0","20.7","ACTUAL","100.0","16.7","AGGREGATED","100.0","51.0","AGGREGATED","100.0","53.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.9","AGGREGATED","100.0","71.0","COMPUTED","16.9","COMPUTED","","9.8","COMPUTED","","24.0","COMPUTED","","286.2","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","327.1","COMPUTED"
"Lethbridge CDA","29-June-2018","9.5","ACTUAL","100.0","21.0","ACTUAL","100.0","15.2","AGGREGATED","100.0","70.5","AGGREGATED","100.0","58.1","AGGREGATED","using element [Precip. Weighing]","5.0","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","100.0","74.5","COMPUTED","16.6","COMPUTED","","10.0","COMPUTED","","23.3","COMPUTED","","297.8","COMPUTED","0.0","COMPUTED","","4.4","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","337.3","COMPUTED"
"Lethbridge CDA","30-June-2018","7.3","ACTUAL","100.0","23.0","ACTUAL","100.0","16.4","AGGREGATED","100.0","60.7","AGGREGATED","100.0","58.4","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","23.0","AGGREGATED","100.0","76.3","COMPUTED","16.6","COMPUTED","","9.8","COMPUTED","","23.4","COMPUTED","","309.4","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","347.5","COMPUTED"
"Lethbridge CDA","01-July-2018","13.2","ACTUAL","100.0","23.4","ACTUAL","100.0","17.6","AGGREGATED","100.0","48.1","AGGREGATED","100.0","58.5","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","22.6","AGGREGATED","100.0","78.1","COMPUTED","16.7","COMPUTED","","9.5","COMPUTED","","23.9","COMPUTED","","321.1","COMPUTED","0.0","COMPUTED","","6.4","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","360.8","COMPUTED"
"Lethbridge CDA","02-July-2018","9.1","ACTUAL","100.0","17.8","ACTUAL","100.0","12.8","AGGREGATED","100.0","70.2","AGGREGATED","100.0","61.5","AGGREGATED","using element [Precip. Weighing]","3.0","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","79.5","COMPUTED","17.0","COMPUTED","","9.9","COMPUTED","","24.2","COMPUTED","","333.1","COMPUTED","0.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","369.2","COMPUTED"
"Lethbridge CDA","03-July-2018","8.5","ACTUAL","100.0","15.9","ACTUAL","100.0","11.7","AGGREGATED","100.0","81.0","AGGREGATED","100.0","64.3","AGGREGATED","using element [Precip. Weighing]","2.8","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","80.6","COMPUTED","17.4","COMPUTED","","9.9","COMPUTED","","24.9","COMPUTED","","345.5","COMPUTED","0.0","COMPUTED","","2.3","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","376.4","COMPUTED"
"Lethbridge CDA","04-July-2018","10.1","ACTUAL","100.0","20.8","ACTUAL","100.0","15.0","AGGREGATED","100.0","72.6","AGGREGATED","100.0","64.7","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","81.3","COMPUTED","17.7","COMPUTED","","10.4","COMPUTED","","24.9","COMPUTED","","358.2","COMPUTED","0.0","COMPUTED","","4.3","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","386.9","COMPUTED"
"Lethbridge CDA","05-July-2018","9.5","ACTUAL","100.0","27.7","ACTUAL","100.0","19.0","AGGREGATED","100.0","67.5","AGGREGATED","100.0","64.8","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","83.4","COMPUTED","17.5","COMPUTED","","10.4","COMPUTED","","24.7","COMPUTED","","370.7","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","400.5","COMPUTED"
"Lethbridge CDA","06-July-2018","13.4","ACTUAL","100.0","35.9","ACTUAL","100.0","24.3","AGGREGATED","100.0","52.3","AGGREGATED","100.0","64.9","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","17.3","AGGREGATED","100.0","84.3","COMPUTED","17.6","COMPUTED","","10.1","COMPUTED","","25.0","COMPUTED","","383.3","COMPUTED","0.0","COMPUTED","","9.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","420.1","COMPUTED"
"Lethbridge CDA","07-July-2018","15.4","ACTUAL","100.0","26.9","ACTUAL","100.0","22.8","AGGREGATED","100.0","31.2","AGGREGATED","100.0","64.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","26.4","AGGREGATED","100.0","85.7","COMPUTED","17.8","COMPUTED","","10.4","COMPUTED","","25.2","COMPUTED","","396.1","COMPUTED","0.0","COMPUTED","","9.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","436.3","COMPUTED"
"Lethbridge CDA","08-July-2018","10.9","ACTUAL","100.0","25.1","ACTUAL","100.0","18.7","AGGREGATED","100.0","55.9","AGGREGATED","100.0","64.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.5","AGGREGATED","100.0","86.5","COMPUTED","18.0","COMPUTED","","10.5","COMPUTED","","25.5","COMPUTED","","409.1","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","449.3","COMPUTED"
"Lethbridge CDA","09-July-2018","9.5","ACTUAL","100.0","30.9","ACTUAL","100.0","20.6","AGGREGATED","100.0","57.1","AGGREGATED","100.0","64.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.7","AGGREGATED","100.0","88.0","COMPUTED","18.6","COMPUTED","","10.7","COMPUTED","","26.5","COMPUTED","","422.7","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","464.5","COMPUTED"
"Lethbridge CDA","10-July-2018","12.4","ACTUAL","100.0","25.2","ACTUAL","100.0","19.2","AGGREGATED","100.0","64.2","AGGREGATED","100.0","65.1","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","89.6","COMPUTED","18.1","COMPUTED","","11.1","COMPUTED","","25.2","COMPUTED","","435.8","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","478.3","COMPUTED"
"Lethbridge CDA","11-July-2018","13.8","ACTUAL","100.0","26.9","ACTUAL","100.0","20.1","AGGREGATED","100.0","56.1","AGGREGATED","100.0","65.2","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","90.7","COMPUTED","18.2","COMPUTED","","10.7","COMPUTED","","25.7","COMPUTED","","449.0","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","493.6","COMPUTED"
"Lethbridge CDA","12-July-2018","11.6","ACTUAL","100.0","29.9","ACTUAL","100.0","21.0","AGGREGATED","100.0","53.5","AGGREGATED","100.0","65.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","92.1","COMPUTED","18.4","COMPUTED","","10.6","COMPUTED","","26.2","COMPUTED","","462.4","COMPUTED","0.0","COMPUTED","","6.7","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","509.4","COMPUTED"
"Lethbridge CDA","13-July-2018","13.9","ACTUAL","100.0","33.6","ACTUAL","100.0","24.7","AGGREGATED","100.0","44.4","AGGREGATED","100.0","65.3","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","18.2","AGGREGATED","100.0","93.6","COMPUTED","18.3","COMPUTED","","11.0","COMPUTED","","25.6","COMPUTED","","475.7","COMPUTED","0.0","COMPUTED","","9.0","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","528.1","COMPUTED"
"Lethbridge CDA","14-July-2018","10.8","ACTUAL","100.0","21.4","ACTUAL","100.0","15.4","AGGREGATED","100.0","63.9","AGGREGATED","100.0","65.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.6","AGGREGATED","100.0","94.1","COMPUTED","18.2","COMPUTED","","10.8","COMPUTED","","25.7","COMPUTED","","488.9","COMPUTED","0.0","COMPUTED","","4.6","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","539.2","COMPUTED"
"Lethbridge CDA","15-July-2018","6.4","ACTUAL","100.0","27.1","ACTUAL","100.0","17.7","AGGREGATED","100.0","59.3","AGGREGATED","100.0","65.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.4","AGGREGATED","100.0","95.1","COMPUTED","18.1","COMPUTED","","10.4","COMPUTED","","25.9","COMPUTED","","502.0","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","551.0","COMPUTED"
"Lethbridge CDA","16-July-2018","8.8","ACTUAL","100.0","31.0","ACTUAL","100.0","20.6","AGGREGATED","100.0","56.7","AGGREGATED","100.0","65.5","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","5.6","AGGREGATED","100.0","96.3","COMPUTED","18.0","COMPUTED","","10.6","COMPUTED","","25.5","COMPUTED","","515.0","COMPUTED","0.0","COMPUTED","","6.2","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","565.9","COMPUTED"
"Lethbridge CDA","17-July-2018","12.8","ACTUAL","100.0","33.6","ACTUAL","100.0","22.9","AGGREGATED","100.0","52.9","AGGREGATED","100.0","65.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","98.3","COMPUTED","17.9","COMPUTED","","10.6","COMPUTED","","25.3","COMPUTED","","527.9","COMPUTED","0.0","COMPUTED","","6.8","COMPUTED","solar-ACT, 10m-conv-2m wind, Avg.","584.1","COMPUTED"
