"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Grassy Lake IMCIN","11-June-2018","7.5","ACTUAL","100.0","18.6","ACTUAL","100.0","13.1","AGGREGATED","100.0","42.0","AGGREGATED","100.0","23.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","30.0","AGGREGATED","100.0","23.7","COMPUTED","15.0","COMPUTED","","8.3","COMPUTED","","21.7","COMPUTED","","111.4","COMPUTED","1.7","COMPUTED","","5.8","COMPUTED","solar-ACT, 2m wind, Avg.","128.0","COMPUTED"
"Grassy Lake IMCIN","12-June-2018","8.8","ACTUAL","100.0","22.7","ACTUAL","100.0","15.6","AGGREGATED","100.0","36.4","AGGREGATED","100.0","23.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","23.1","AGGREGATED","100.0","26.6","COMPUTED","15.3","COMPUTED","","8.3","COMPUTED","","22.2","COMPUTED","","121.7","COMPUTED","1.7","COMPUTED","","6.9","COMPUTED","solar-ACT, 2m wind, Avg.","138.7","COMPUTED"
"Grassy Lake IMCIN","13-June-2018","9.9","ACTUAL","100.0","26.8","ACTUAL","100.0","18.4","AGGREGATED","100.0","38.3","AGGREGATED","100.0","23.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.7","AGGREGATED","100.0","28.8","COMPUTED","15.6","COMPUTED","","9.1","COMPUTED","","22.1","COMPUTED","","132.3","COMPUTED","0.0","COMPUTED","","7.1","COMPUTED","solar-ACT, 2m wind, Avg.","152.0","COMPUTED"
"Grassy Lake IMCIN","14-June-2018","8.1","ACTUAL","100.0","20.8","ACTUAL","100.0","14.0","AGGREGATED","100.0","65.6","AGGREGATED","100.0","24.1","AGGREGATED","using element [Precip. Weighing]","0.8","AGGREGATED","using element [Precip. Weighing]","17.9","AGGREGATED","100.0","32.4","COMPUTED","15.1","COMPUTED","","8.6","COMPUTED","","21.7","COMPUTED","","142.4","COMPUTED","0.0","COMPUTED","","4.3","COMPUTED","solar-ACT, 2m wind, Avg.","161.5","COMPUTED"
"Grassy Lake IMCIN","15-June-2018","8.4","ACTUAL","100.0","22.1","ACTUAL","100.0","14.2","AGGREGATED","100.0","74.9","AGGREGATED","100.0","27.1","AGGREGATED","using element [Precip. Weighing]","3.0","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","35.9","COMPUTED","15.3","COMPUTED","","8.6","COMPUTED","","22.0","COMPUTED","","152.7","COMPUTED","0.0","COMPUTED","","3.9","COMPUTED","solar-ACT, 2m wind, Avg.","171.8","COMPUTED"
"Grassy Lake IMCIN","16-June-2018","11.2","ACTUAL","100.0","17.7","ACTUAL","100.0","13.2","AGGREGATED","100.0","88.4","AGGREGATED","100.0","38.7","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","38.8","COMPUTED","15.8","COMPUTED","","9.1","COMPUTED","","22.5","COMPUTED","","163.5","COMPUTED","0.0","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","181.2","COMPUTED"
"Grassy Lake IMCIN","17-June-2018","8.9","ACTUAL","100.0","23.6","ACTUAL","100.0","16.8","AGGREGATED","100.0","66.1","AGGREGATED","100.0","38.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","41.2","COMPUTED","16.1","COMPUTED","","9.2","COMPUTED","","23.0","COMPUTED","","174.6","COMPUTED","0.0","COMPUTED","","4.8","COMPUTED","solar-ACT, 2m wind, Avg.","192.4","COMPUTED"
"Grassy Lake IMCIN","18-June-2018","12.8","ACTUAL","100.0","20.3","ACTUAL","100.0","15.8","AGGREGATED","100.0","80.7","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","43.3","COMPUTED","16.2","COMPUTED","","9.3","COMPUTED","","23.1","COMPUTED","","185.8","COMPUTED","0.0","COMPUTED","","2.0","COMPUTED","solar-ACT, 2m wind, Avg.","204.0","COMPUTED"
"Grassy Lake IMCIN","19-June-2018","12.9","ACTUAL","100.0","22.9","ACTUAL","100.0","17.4","AGGREGATED","100.0","73.8","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.1","AGGREGATED","100.0","45.5","COMPUTED","16.2","COMPUTED","","9.3","COMPUTED","","23.2","COMPUTED","","197.0","COMPUTED","0.0","COMPUTED","","3.8","COMPUTED","solar-ACT, 2m wind, Avg.","216.9","COMPUTED"
"Grassy Lake IMCIN","20-June-2018","9.8","ACTUAL","100.0","26.3","ACTUAL","100.0","18.9","AGGREGATED","100.0","67.6","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","47.2","COMPUTED","16.3","COMPUTED","","9.2","COMPUTED","","23.4","COMPUTED","","208.3","COMPUTED","0.0","COMPUTED","","5.3","COMPUTED","solar-ACT, 2m wind, Avg.","229.9","COMPUTED"
"Grassy Lake IMCIN","21-June-2018","13.0","ACTUAL","100.0","30.6","ACTUAL","100.0","21.0","AGGREGATED","100.0","64.8","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.0","AGGREGATED","100.0","49.0","COMPUTED","16.6","COMPUTED","","9.5","COMPUTED","","23.6","COMPUTED","","219.9","COMPUTED","0.0","COMPUTED","","6.4","COMPUTED","solar-ACT, 2m wind, Avg.","246.7","COMPUTED"
"Grassy Lake IMCIN","22-June-2018","12.9","ACTUAL","100.0","28.0","ACTUAL","100.0","19.9","AGGREGATED","100.0","64.6","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.9","AGGREGATED","100.0","50.8","COMPUTED","16.9","COMPUTED","","10.0","COMPUTED","","23.8","COMPUTED","","231.8","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","262.2","COMPUTED"
"Grassy Lake IMCIN","23-June-2018","12.9","ACTUAL","100.0","25.5","ACTUAL","100.0","17.9","AGGREGATED","100.0","77.3","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.4","AGGREGATED","100.0","52.1","COMPUTED","16.9","COMPUTED","","9.7","COMPUTED","","24.1","COMPUTED","","243.7","COMPUTED","0.0","COMPUTED","","4.2","COMPUTED","solar-ACT, 2m wind, Avg.","276.4","COMPUTED"
"Grassy Lake IMCIN","24-June-2018","12.8","ACTUAL","100.0","28.6","ACTUAL","100.0","20.5","AGGREGATED","100.0","70.3","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.1","AGGREGATED","100.0","54.3","COMPUTED","16.9","COMPUTED","","9.8","COMPUTED","","23.9","COMPUTED","","255.6","COMPUTED","0.0","COMPUTED","","4.7","COMPUTED","solar-ACT, 2m wind, Avg.","292.1","COMPUTED"
"Grassy Lake IMCIN","25-June-2018","13.8","ACTUAL","100.0","30.4","ACTUAL","100.0","21.8","AGGREGATED","100.0","57.6","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.5","AGGREGATED","100.0","56.6","COMPUTED","17.2","COMPUTED","","9.7","COMPUTED","","24.7","COMPUTED","","267.8","COMPUTED","0.0","COMPUTED","","7.0","COMPUTED","solar-ACT, 2m wind, Avg.","309.1","COMPUTED"
"Grassy Lake IMCIN","26-June-2018","10.4","ACTUAL","100.0","22.8","ACTUAL","100.0","17.6","AGGREGATED","100.0","38.3","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","28.9","AGGREGATED","100.0","58.3","COMPUTED","17.3","COMPUTED","","10.0","COMPUTED","","24.7","COMPUTED","","280.1","COMPUTED","0.0","COMPUTED","","7.1","COMPUTED","solar-ACT, 2m wind, Avg.","320.7","COMPUTED"
"Grassy Lake IMCIN","27-June-2018","6.6","ACTUAL","100.0","24.3","ACTUAL","100.0","16.7","AGGREGATED","100.0","49.4","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","60.4","COMPUTED","17.4","COMPUTED","","10.4","COMPUTED","","24.4","COMPUTED","","292.5","COMPUTED","0.0","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","331.1","COMPUTED"
"Grassy Lake IMCIN","28-June-2018","10.5","ACTUAL","100.0","22.8","ACTUAL","100.0","17.4","AGGREGATED","100.0","54.3","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","62.9","COMPUTED","17.6","COMPUTED","","10.4","COMPUTED","","24.9","COMPUTED","","305.1","COMPUTED","0.0","COMPUTED","","4.2","COMPUTED","solar-ACT, 2m wind, Avg.","342.8","COMPUTED"
"Grassy Lake IMCIN","29-June-2018","8.3","ACTUAL","100.0","22.5","ACTUAL","100.0","16.0","AGGREGATED","100.0","66.2","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.4","AGGREGATED","100.0","66.2","COMPUTED","17.3","COMPUTED","","10.6","COMPUTED","","24.1","COMPUTED","","317.4","COMPUTED","0.0","COMPUTED","","4.2","COMPUTED","solar-ACT, 2m wind, Avg.","353.1","COMPUTED"
"Grassy Lake IMCIN","30-June-2018","7.3","ACTUAL","100.0","24.8","ACTUAL","100.0","16.6","AGGREGATED","100.0","61.5","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.1","AGGREGATED","100.0","68.0","COMPUTED","17.3","COMPUTED","","10.3","COMPUTED","","24.3","COMPUTED","","329.7","COMPUTED","0.0","COMPUTED","","5.5","COMPUTED","solar-ACT, 2m wind, Avg.","364.2","COMPUTED"
"Grassy Lake IMCIN","01-July-2018","9.8","ACTUAL","100.0","24.3","ACTUAL","100.0","16.6","AGGREGATED","100.0","60.9","AGGREGATED","100.0","39.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.2","AGGREGATED","100.0","69.6","COMPUTED","17.5","COMPUTED","","10.0","COMPUTED","","24.9","COMPUTED","","342.2","COMPUTED","0.0","COMPUTED","","5.1","COMPUTED","solar-ACT, 2m wind, Avg.","376.2","COMPUTED"
"Grassy Lake IMCIN","02-July-2018","7.6","ACTUAL","100.0","18.9","ACTUAL","100.0","12.6","AGGREGATED","100.0","78.2","AGGREGATED","100.0","45.2","AGGREGATED","using element [Precip. Weighing]","5.4","AGGREGATED","using element [Precip. Weighing]","9.8","AGGREGATED","100.0","70.9","COMPUTED","17.8","COMPUTED","","10.2","COMPUTED","","25.3","COMPUTED","","355.0","COMPUTED","0.0","COMPUTED","","3.0","COMPUTED","solar-ACT, 2m wind, Avg.","384.5","COMPUTED"
"Grassy Lake IMCIN","03-July-2018","8.2","ACTUAL","100.0","18.9","ACTUAL","100.0","12.2","AGGREGATED","100.0","81.2","AGGREGATED","100.0","51.3","AGGREGATED","using element [Precip. Weighing]","6.1","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","72.4","COMPUTED","18.1","COMPUTED","","10.6","COMPUTED","","25.6","COMPUTED","","368.1","COMPUTED","0.0","COMPUTED","","2.6","COMPUTED","solar-ACT, 2m wind, Avg.","393.0","COMPUTED"
"Grassy Lake IMCIN","04-July-2018","9.7","ACTUAL","100.0","23.0","ACTUAL","100.0","15.5","AGGREGATED","100.0","75.2","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","2.9","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","73.6","COMPUTED","18.3","COMPUTED","","10.9","COMPUTED","","25.8","COMPUTED","","381.4","COMPUTED","0.0","COMPUTED","","4.0","COMPUTED","solar-ACT, 2m wind, Avg.","404.4","COMPUTED"
"Grassy Lake IMCIN","05-July-2018","10.4","ACTUAL","100.0","29.0","ACTUAL","100.0","19.8","AGGREGATED","100.0","65.1","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.8","AGGREGATED","100.0","75.6","COMPUTED","18.1","COMPUTED","","10.9","COMPUTED","","25.4","COMPUTED","","394.5","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","419.1","COMPUTED"
"Grassy Lake IMCIN","06-July-2018","14.7","ACTUAL","100.0","35.6","ACTUAL","100.0","24.3","AGGREGATED","100.0","57.8","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.0","AGGREGATED","100.0","77.5","COMPUTED","18.4","COMPUTED","","10.7","COMPUTED","","26.1","COMPUTED","","407.9","COMPUTED","0.0","COMPUTED","","7.8","COMPUTED","solar-ACT, 2m wind, Avg.","439.2","COMPUTED"
"Grassy Lake IMCIN","07-July-2018","14.6","ACTUAL","100.0","28.0","ACTUAL","100.0","22.2","AGGREGATED","100.0","39.1","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","23.3","AGGREGATED","100.0","78.5","COMPUTED","18.5","COMPUTED","","10.8","COMPUTED","","26.1","COMPUTED","","421.4","COMPUTED","0.0","COMPUTED","","7.8","COMPUTED","solar-ACT, 2m wind, Avg.","455.5","COMPUTED"
"Grassy Lake IMCIN","08-July-2018","9.5","ACTUAL","100.0","27.8","ACTUAL","100.0","19.1","AGGREGATED","100.0","54.2","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","79.6","COMPUTED","18.6","COMPUTED","","10.9","COMPUTED","","26.3","COMPUTED","","435.0","COMPUTED","0.0","COMPUTED","","5.6","COMPUTED","solar-ACT, 2m wind, Avg.","469.2","COMPUTED"
"Grassy Lake IMCIN","09-July-2018","10.2","ACTUAL","100.0","32.4","ACTUAL","100.0","21.6","AGGREGATED","100.0","54.4","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","100.0","80.7","COMPUTED","19.3","COMPUTED","","11.4","COMPUTED","","27.2","COMPUTED","","449.3","COMPUTED","0.0","COMPUTED","","6.6","COMPUTED","solar-ACT, 2m wind, Avg.","485.5","COMPUTED"
"Grassy Lake IMCIN","10-July-2018","12.6","ACTUAL","100.0","31.3","ACTUAL","100.0","19.7","AGGREGATED","100.0","66.1","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.3","AGGREGATED","100.0","81.8","COMPUTED","19.0","COMPUTED","","11.7","COMPUTED","","26.2","COMPUTED","","463.3","COMPUTED","0.0","COMPUTED","","5.4","COMPUTED","solar-ACT, 2m wind, Avg.","502.4","COMPUTED"
"Grassy Lake IMCIN","11-July-2018","11.9","ACTUAL","100.0","27.8","ACTUAL","100.0","19.8","AGGREGATED","100.0","60.6","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.3","AGGREGATED","100.0","83.2","COMPUTED","18.7","COMPUTED","","11.1","COMPUTED","","26.3","COMPUTED","","477.0","COMPUTED","0.0","COMPUTED","","5.9","COMPUTED","solar-ACT, 2m wind, Avg.","517.3","COMPUTED"
"Grassy Lake IMCIN","12-July-2018","10.0","ACTUAL","100.0","30.3","ACTUAL","100.0","21.1","AGGREGATED","100.0","57.7","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.0","AGGREGATED","100.0","84.2","COMPUTED","18.9","COMPUTED","","11.0","COMPUTED","","26.8","COMPUTED","","490.9","COMPUTED","0.0","COMPUTED","","6.0","COMPUTED","solar-ACT, 2m wind, Avg.","532.5","COMPUTED"
"Grassy Lake IMCIN","13-July-2018","11.1","ACTUAL","100.0","33.9","ACTUAL","100.0","23.6","AGGREGATED","100.0","52.8","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.2","AGGREGATED","100.0","85.7","COMPUTED","18.9","COMPUTED","","11.4","COMPUTED","","26.4","COMPUTED","","504.8","COMPUTED","0.0","COMPUTED","","7.1","COMPUTED","solar-ACT, 2m wind, Avg.","550.0","COMPUTED"
"Grassy Lake IMCIN","14-July-2018","11.0","ACTUAL","100.0","22.2","ACTUAL","100.0","16.3","AGGREGATED","100.0","62.9","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","19.5","AGGREGATED","100.0","86.9","COMPUTED","18.8","COMPUTED","","11.2","COMPUTED","","26.3","COMPUTED","","518.6","COMPUTED","0.0","COMPUTED","","4.9","COMPUTED","solar-ACT, 2m wind, Avg.","561.6","COMPUTED"
"Grassy Lake IMCIN","15-July-2018","7.2","ACTUAL","100.0","29.9","ACTUAL","100.0","18.8","AGGREGATED","100.0","53.4","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","100.0","87.4","COMPUTED","18.8","COMPUTED","","10.8","COMPUTED","","26.8","COMPUTED","","532.4","COMPUTED","0.0","COMPUTED","","6.3","COMPUTED","solar-ACT, 2m wind, Avg.","575.1","COMPUTED"
"Grassy Lake IMCIN","16-July-2018","8.4","ACTUAL","100.0","33.4","ACTUAL","100.0","21.6","AGGREGATED","100.0","51.1","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.3","AGGREGATED","100.0","88.2","COMPUTED","18.6","COMPUTED","","11.1","COMPUTED","","26.2","COMPUTED","","546.0","COMPUTED","0.0","COMPUTED","","6.5","COMPUTED","solar-ACT, 2m wind, Avg.","591.0","COMPUTED"
"Grassy Lake IMCIN","17-July-2018","11.5","ACTUAL","100.0","35.7","ACTUAL","100.0","23.9","AGGREGATED","100.0","48.5","AGGREGATED","100.0","54.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","89.3","COMPUTED","18.8","COMPUTED","","11.2","COMPUTED","","26.3","COMPUTED","","559.8","COMPUTED","0.0","COMPUTED","","6.8","COMPUTED","solar-ACT, 2m wind, Avg.","609.6","COMPUTED"
