"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Rolling Hills AGCM","07-June-2018","7.6","ACTUAL","100.0","28.5","ACTUAL","100.0","18.9","AGGREGATED","100.0","52.0","AGGREGATED","100.0","24.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.7","AGGREGATED","100.0","14.3","AGGREGATED","100.0","125.6","AGGREGATED","100.0","5.1","COMPUTED",""
"Rolling Hills AGCM","08-June-2018","11.0","ACTUAL","100.0","29.6","ACTUAL","100.0","21.4","AGGREGATED","100.0","48.1","AGGREGATED","100.0","24.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.5","AGGREGATED","100.0","15.2","AGGREGATED","100.0","189.5","AGGREGATED","100.0","5.1","COMPUTED",""
"Rolling Hills AGCM","09-June-2018","9.3","ACTUAL","100.0","33.0","ACTUAL","100.0","19.1","AGGREGATED","100.0","64.8","AGGREGATED","100.0","28.7","AGGREGATED","using element [Precip. Weighing]","4.1","AGGREGATED","using element [Precip. Weighing]","15.5","AGGREGATED","100.0","19.6","AGGREGATED","100.0","159.3","AGGREGATED","100.0","3.4","COMPUTED",""
"Rolling Hills AGCM","10-June-2018","7.0","ACTUAL","100.0","19.6","ACTUAL","100.0","13.5","AGGREGATED","100.0","66.9","AGGREGATED","100.0","31.8","AGGREGATED","using element [Precip. Weighing]","3.1","AGGREGATED","using element [Precip. Weighing]","23.1","AGGREGATED","100.0","28.6","AGGREGATED","100.0","243.6","AGGREGATED","100.0","3.4","COMPUTED",""
"Rolling Hills AGCM","11-June-2018","6.4","ACTUAL","100.0","19.0","ACTUAL","100.0","12.7","AGGREGATED","100.0","46.9","AGGREGATED","100.0","31.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.3","AGGREGATED","100.0","22.3","AGGREGATED","100.0","253.6","AGGREGATED","100.0","3.4","COMPUTED",""
"Rolling Hills AGCM","12-June-2018","6.8","ACTUAL","100.0","22.3","ACTUAL","100.0","15.3","AGGREGATED","100.0","36.2","AGGREGATED","100.0","31.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.0","AGGREGATED","100.0","19.2","AGGREGATED","100.0","241.5","AGGREGATED","100.0","3.4","COMPUTED",""
"Rolling Hills AGCM","13-June-2018","9.8","ACTUAL","100.0","25.6","ACTUAL","100.0","18.5","AGGREGATED","100.0","37.1","AGGREGATED","100.0","31.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.4","AGGREGATED","100.0","21.3","AGGREGATED","100.0","239.8","AGGREGATED","100.0","1.7","COMPUTED",""
"Rolling Hills AGCM","14-June-2018","6.6","ACTUAL","100.0","22.1","ACTUAL","100.0","13.3","AGGREGATED","100.0","71.1","AGGREGATED","100.0","33.9","AGGREGATED","using element [Precip. Weighing]","2.1","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","15.5","AGGREGATED","100.0","261.2","AGGREGATED","100.0","1.7","COMPUTED",""
"Rolling Hills AGCM","15-June-2018","7.9","ACTUAL","100.0","21.5","ACTUAL","100.0","13.4","AGGREGATED","100.0","77.9","AGGREGATED","100.0","34.2","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","11.2","AGGREGATED","100.0","258.2","AGGREGATED","100.0","1.7","COMPUTED",""
"Rolling Hills AGCM","16-June-2018","10.9","ACTUAL","100.0","20.0","ACTUAL","100.0","14.1","AGGREGATED","100.0","78.9","AGGREGATED","100.0","36.0","AGGREGATED","using element [Precip. Weighing]","1.8","AGGREGATED","using element [Precip. Weighing]","12.6","AGGREGATED","100.0","16.3","AGGREGATED","100.0","351.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","17-June-2018","8.6","ACTUAL","100.0","23.0","ACTUAL","100.0","16.6","AGGREGATED","100.0","63.8","AGGREGATED","100.0","36.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.0","AGGREGATED","100.0","7.7","AGGREGATED","100.0","282.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","18-June-2018","9.0","ACTUAL","100.0","22.7","ACTUAL","100.0","15.7","AGGREGATED","100.0","72.6","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","10.5","AGGREGATED","100.0","166.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","19-June-2018","12.4","ACTUAL","100.0","24.7","ACTUAL","100.0","18.5","AGGREGATED","100.0","59.5","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","10.0","AGGREGATED","100.0","188.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","20-June-2018","6.9","ACTUAL","100.0","27.1","ACTUAL","100.0","18.5","AGGREGATED","100.0","62.6","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","12.2","AGGREGATED","100.0","160.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","21-June-2018","9.6","ACTUAL","100.0","30.2","ACTUAL","100.0","21.1","AGGREGATED","100.0","59.5","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","15.3","AGGREGATED","100.0","148.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","22-June-2018","12.0","ACTUAL","100.0","29.0","ACTUAL","100.0","19.9","AGGREGATED","100.0","64.9","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.8","AGGREGATED","100.0","18.0","AGGREGATED","100.0","286.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","23-June-2018","13.7","ACTUAL","100.0","24.2","ACTUAL","100.0","17.6","AGGREGATED","100.0","79.6","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","100.0","14.3","AGGREGATED","100.0","300.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","24-June-2018","11.9","ACTUAL","100.0","28.6","ACTUAL","100.0","20.4","AGGREGATED","100.0","67.3","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.3","AGGREGATED","100.0","8.7","AGGREGATED","100.0","261.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","25-June-2018","13.3","ACTUAL","100.0","31.6","ACTUAL","100.0","22.5","AGGREGATED","100.0","53.4","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.4","AGGREGATED","100.0","23.3","AGGREGATED","100.0","185.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","26-June-2018","9.2","ACTUAL","100.0","23.9","ACTUAL","100.0","17.7","AGGREGATED","100.0","36.8","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.1","AGGREGATED","100.0","25.0","AGGREGATED","100.0","259.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","27-June-2018","4.0","ACTUAL","100.0","25.8","ACTUAL","100.0","16.9","AGGREGATED","100.0","44.2","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.9","AGGREGATED","100.0","14.5","AGGREGATED","100.0","229.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","28-June-2018","12.5","ACTUAL","100.0","21.3","ACTUAL","100.0","17.9","AGGREGATED","100.0","47.2","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","15.1","AGGREGATED","100.0","325.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","29-June-2018","10.5","ACTUAL","100.0","21.5","ACTUAL","100.0","16.0","AGGREGATED","100.0","67.3","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.3","AGGREGATED","100.0","11.1","AGGREGATED","100.0","347.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","30-June-2018","7.7","ACTUAL","100.0","25.7","ACTUAL","100.0","16.8","AGGREGATED","100.0","59.9","AGGREGATED","100.0","36.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","17.3","AGGREGATED","100.0","235.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","01-July-2018","8.9","ACTUAL","100.0","23.5","ACTUAL","100.0","15.5","AGGREGATED","100.0","67.1","AGGREGATED","100.0","38.3","AGGREGATED","using element [Precip. Weighing]","2.2","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","12.6","AGGREGATED","100.0","288.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","02-July-2018","5.1","ACTUAL","100.0","16.5","ACTUAL","100.0","11.6","AGGREGATED","100.0","81.8","AGGREGATED","100.0","40.5","AGGREGATED","using element [Precip. Weighing]","2.2","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","10.7","AGGREGATED","100.0","335.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","03-July-2018","8.1","ACTUAL","100.0","18.8","ACTUAL","100.0","12.9","AGGREGATED","100.0","76.8","AGGREGATED","100.0","40.7","AGGREGATED","using element [Precip. Weighing]","0.2","AGGREGATED","using element [Precip. Weighing]","10.0","AGGREGATED","100.0","11.3","AGGREGATED","100.0","256.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","04-July-2018","10.2","ACTUAL","100.0","22.4","ACTUAL","100.0","15.6","AGGREGATED","100.0","69.3","AGGREGATED","100.0","41.9","AGGREGATED","using element [Precip. Weighing]","1.2","AGGREGATED","using element [Precip. Weighing]","11.6","AGGREGATED","100.0","13.8","AGGREGATED","100.0","333.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","05-July-2018","6.7","ACTUAL","100.0","30.1","ACTUAL","100.0","19.7","AGGREGATED","100.0","56.9","AGGREGATED","100.0","42.0","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","14.4","AGGREGATED","100.0","18.4","AGGREGATED","100.0","133.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","06-July-2018","13.8","ACTUAL","100.0","36.5","ACTUAL","100.0","24.5","AGGREGATED","100.0","54.6","AGGREGATED","100.0","42.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.1","AGGREGATED","100.0","19.1","AGGREGATED","100.0","183.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","07-July-2018","13.0","ACTUAL","100.0","28.9","ACTUAL","100.0","22.4","AGGREGATED","100.0","40.0","AGGREGATED","100.0","42.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.3","AGGREGATED","100.0","28.1","AGGREGATED","100.0","243.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","08-July-2018","8.8","ACTUAL","100.0","27.3","ACTUAL","100.0","19.5","AGGREGATED","100.0","48.9","AGGREGATED","100.0","42.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.2","AGGREGATED","100.0","12.7","AGGREGATED","100.0","354.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","09-July-2018","8.8","ACTUAL","100.0","32.2","ACTUAL","100.0","21.8","AGGREGATED","100.0","47.1","AGGREGATED","100.0","42.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","13.7","AGGREGATED","100.0","126.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","10-July-2018","9.6","ACTUAL","100.0","34.7","ACTUAL","100.0","20.1","AGGREGATED","100.0","60.8","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","1.3","AGGREGATED","using element [Precip. Weighing]","16.6","AGGREGATED","100.0","20.8","AGGREGATED","100.0","24.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","11-July-2018","11.6","ACTUAL","100.0","27.3","ACTUAL","100.0","20.0","AGGREGATED","100.0","56.3","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.8","AGGREGATED","100.0","18.1","AGGREGATED","100.0","308.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","12-July-2018","8.6","ACTUAL","95.8","30.2","ACTUAL","95.8","20.9","AGGREGATED","95.8","52.0","AGGREGATED","95.8","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","95.8","8.8","AGGREGATED","95.8","180.4","AGGREGATED","95.8","0.0","COMPUTED",""
"Rolling Hills AGCM","13-July-2018","9.6","ACTUAL","100.0","33.9","ACTUAL","100.0","23.0","AGGREGATED","100.0","50.1","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.7","AGGREGATED","100.0","14.3","AGGREGATED","100.0","202.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","14-July-2018","9.6","ACTUAL","100.0","22.2","ACTUAL","100.0","16.6","AGGREGATED","100.0","58.3","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.3","AGGREGATED","100.0","25.2","AGGREGATED","100.0","332.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","15-July-2018","5.1","ACTUAL","100.0","28.3","ACTUAL","100.0","18.1","AGGREGATED","100.0","51.7","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.3","AGGREGATED","100.0","11.4","AGGREGATED","100.0","151.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","16-July-2018","9.7","ACTUAL","100.0","33.1","ACTUAL","100.0","22.3","AGGREGATED","100.0","43.4","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","10.6","AGGREGATED","100.0","151.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","17-July-2018","9.7","ACTUAL","100.0","35.4","ACTUAL","100.0","24.1","AGGREGATED","100.0","45.3","AGGREGATED","100.0","43.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","8.8","AGGREGATED","100.0","184.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","18-July-2018","14.4","ACTUAL","100.0","29.9","ACTUAL","100.0","22.3","AGGREGATED","100.0","54.7","AGGREGATED","100.0","43.4","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","15.4","AGGREGATED","100.0","19.2","AGGREGATED","100.0","309.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","19-July-2018","11.0","ACTUAL","100.0","31.0","ACTUAL","100.0","21.1","AGGREGATED","100.0","61.2","AGGREGATED","100.0","44.9","AGGREGATED","using element [Precip. Weighing]","1.5","AGGREGATED","using element [Precip. Weighing]","12.1","AGGREGATED","100.0","14.7","AGGREGATED","100.0","198.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","20-July-2018","10.9","ACTUAL","100.0","32.7","ACTUAL","100.0","22.2","AGGREGATED","100.0","49.8","AGGREGATED","100.0","44.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.0","AGGREGATED","100.0","17.6","AGGREGATED","100.0","169.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","21-July-2018","7.4","ACTUAL","100.0","28.5","ACTUAL","100.0","17.6","AGGREGATED","100.0","56.0","AGGREGATED","100.0","44.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","100.0","14.8","AGGREGATED","100.0","263.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","22-July-2018","8.6","ACTUAL","100.0","24.7","ACTUAL","100.0","17.0","AGGREGATED","100.0","55.2","AGGREGATED","100.0","44.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","18.0","AGGREGATED","100.0","23.0","AGGREGATED","100.0","313.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","23-July-2018","7.9","ACTUAL","100.0","27.9","ACTUAL","100.0","18.1","AGGREGATED","100.0","56.6","AGGREGATED","100.0","57.6","AGGREGATED","using element [Precip. Weighing]","12.7","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","15.3","AGGREGATED","100.0","60.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","24-July-2018","12.3","ACTUAL","100.0","21.9","ACTUAL","100.0","15.6","AGGREGATED","100.0","82.3","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","6.2","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","11.6","AGGREGATED","100.0","19.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","25-July-2018","9.6","ACTUAL","100.0","23.2","ACTUAL","100.0","16.7","AGGREGATED","100.0","68.9","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","AGGREGATED","100.0","8.0","AGGREGATED","100.0","331.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","26-July-2018","9.2","ACTUAL","100.0","26.0","ACTUAL","100.0","17.7","AGGREGATED","100.0","66.0","AGGREGATED","100.0","69.2","AGGREGATED","using element [Precip. Weighing]","5.4","AGGREGATED","using element [Precip. Weighing]","7.7","AGGREGATED","100.0","8.7","AGGREGATED","100.0","196.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","27-July-2018","8.8","ACTUAL","100.0","25.8","ACTUAL","100.0","17.6","AGGREGATED","100.0","66.8","AGGREGATED","100.0","69.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.1","AGGREGATED","100.0","6.6","AGGREGATED","100.0","237.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","28-July-2018","9.5","ACTUAL","100.0","27.1","ACTUAL","100.0","19.1","AGGREGATED","100.0","60.2","AGGREGATED","100.0","69.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.8","AGGREGATED","100.0","7.9","AGGREGATED","100.0","196.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","29-July-2018","9.5","ACTUAL","100.0","29.6","ACTUAL","100.0","20.3","AGGREGATED","100.0","58.9","AGGREGATED","100.0","69.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","AGGREGATED","100.0","6.7","AGGREGATED","100.0","243.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","30-July-2018","10.0","ACTUAL","100.0","33.1","ACTUAL","100.0","22.3","AGGREGATED","100.0","55.9","AGGREGATED","100.0","69.3","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","10.9","AGGREGATED","100.0","187.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","31-July-2018","14.9","ACTUAL","100.0","28.6","ACTUAL","100.0","21.7","AGGREGATED","100.0","63.3","AGGREGATED","100.0","69.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","14.2","AGGREGATED","100.0","61.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Rolling Hills AGCM","01-August-2018","12.5","ACTUAL","100.0","33.3","ACTUAL","100.0","22.8","AGGREGATED","100.0","52.6","AGGREGATED","100.0","69.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","15.4","AGGREGATED","100.0","131.5","AGGREGATED","100.0","0.0","COMPUTED",""
