"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Barnwell AGDM","20-June-2020","9.1","ACTUAL","100.0","26.1","ACTUAL","100.0","17.8","AGGREGATED","100.0","69.5","AGGREGATED","100.0","25.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","12.7","AGGREGATED","100.0","237.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","21-June-2020","13.5","ACTUAL","100.0","23.8","ACTUAL","100.0","18.5","AGGREGATED","100.0","75.4","AGGREGATED","100.0","31.1","AGGREGATED","using element [Precip. Weighing]","5.5","AGGREGATED","using element [Precip. Weighing]","10.5","AGGREGATED","100.0","13.7","AGGREGATED","100.0","322.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","22-June-2020","11.3","ACTUAL","100.0","26.8","ACTUAL","100.0","19.3","AGGREGATED","100.0","74.8","AGGREGATED","100.0","31.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.0","AGGREGATED","100.0","9.3","AGGREGATED","100.0","231.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","23-June-2020","13.0","ACTUAL","100.0","29.7","ACTUAL","100.0","21.6","AGGREGATED","100.0","67.9","AGGREGATED","100.0","31.1","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","14.5","AGGREGATED","100.0","237.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","24-June-2020","15.2","ACTUAL","100.0","24.1","ACTUAL","100.0","19.3","AGGREGATED","100.0","81.3","AGGREGATED","100.0","32.4","AGGREGATED","using element [Precip. Weighing]","1.3","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","15.3","AGGREGATED","100.0","272.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","25-June-2020","12.0","ACTUAL","100.0","25.1","ACTUAL","100.0","18.9","AGGREGATED","100.0","75.4","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","10.8","AGGREGATED","100.0","240.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","26-June-2020","14.1","ACTUAL","100.0","30.2","ACTUAL","100.0","21.9","AGGREGATED","100.0","67.5","AGGREGATED","100.0","32.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.7","AGGREGATED","100.0","18.8","AGGREGATED","100.0","247.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","27-June-2020","12.2","ACTUAL","100.0","21.9","ACTUAL","100.0","16.2","AGGREGATED","100.0","87.9","AGGREGATED","100.0","36.9","AGGREGATED","using element [Precip. Weighing]","4.2","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","15.3","AGGREGATED","100.0","347.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","28-June-2020","9.8","ACTUAL","100.0","15.5","ACTUAL","100.0","12.3","AGGREGATED","100.0","95.2","AGGREGATED","100.0","46.1","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","using element [Precip. Weighing]","14.0","AGGREGATED","100.0","18.5","AGGREGATED","100.0","321.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","29-June-2020","11.6","ACTUAL","100.0","17.6","ACTUAL","100.0","13.7","AGGREGATED","100.0","98.5","AGGREGATED","100.0","49.8","AGGREGATED","using element [Precip. Weighing]","3.7","AGGREGATED","using element [Precip. Weighing]","16.2","AGGREGATED","100.0","22.1","AGGREGATED","100.0","341.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","30-June-2020","11.4","ACTUAL","100.0","15.7","ACTUAL","100.0","13.3","AGGREGATED","100.0","99.0","AGGREGATED","100.0","83.5","AGGREGATED","using element [Precip. Weighing]","33.7","AGGREGATED","using element [Precip. Weighing]","22.0","AGGREGATED","100.0","30.2","AGGREGATED","100.0","272.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","01-July-2020","10.1","ACTUAL","100.0","20.8","ACTUAL","100.0","15.3","AGGREGATED","100.0","72.1","AGGREGATED","100.0","83.6","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","20.2","AGGREGATED","100.0","27.7","AGGREGATED","100.0","231.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","02-July-2020","9.7","ACTUAL","100.0","20.4","ACTUAL","100.0","14.7","AGGREGATED","100.0","61.7","AGGREGATED","100.0","83.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.5","AGGREGATED","100.0","30.8","AGGREGATED","100.0","215.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","03-July-2020","6.9","ACTUAL","100.0","26.2","ACTUAL","100.0","17.8","AGGREGATED","100.0","59.7","AGGREGATED","100.0","86.1","AGGREGATED","using element [Precip. Weighing]","2.5","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","16.5","AGGREGATED","100.0","197.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","04-July-2020","10.3","ACTUAL","100.0","25.5","ACTUAL","100.0","18.0","AGGREGATED","100.0","69.2","AGGREGATED","100.0","88.5","AGGREGATED","using element [Precip. Weighing]","2.4","AGGREGATED","using element [Precip. Weighing]","11.3","AGGREGATED","100.0","15.0","AGGREGATED","100.0","245.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","05-July-2020","6.8","ACTUAL","100.0","23.0","ACTUAL","100.0","15.9","AGGREGATED","100.0","73.4","AGGREGATED","100.0","88.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.2","AGGREGATED","100.0","7.7","AGGREGATED","100.0","199.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","06-July-2020","8.6","ACTUAL","100.0","25.7","ACTUAL","100.0","17.7","AGGREGATED","100.0","75.9","AGGREGATED","100.0","88.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.1","AGGREGATED","100.0","8.7","AGGREGATED","100.0","171.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","07-July-2020","9.9","ACTUAL","100.0","23.0","ACTUAL","100.0","15.6","AGGREGATED","100.0","84.6","AGGREGATED","100.0","90.3","AGGREGATED","using element [Precip. Weighing]","1.8","AGGREGATED","using element [Precip. Weighing]","11.7","AGGREGATED","100.0","15.7","AGGREGATED","100.0","228.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","08-July-2020","9.7","ACTUAL","100.0","18.7","ACTUAL","100.0","13.9","AGGREGATED","100.0","93.6","AGGREGATED","100.0","97.4","AGGREGATED","using element [Precip. Weighing]","7.1","AGGREGATED","using element [Precip. Weighing]","17.7","AGGREGATED","100.0","24.1","AGGREGATED","100.0","283.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","09-July-2020","8.0","ACTUAL","100.0","24.3","ACTUAL","100.0","16.9","AGGREGATED","100.0","77.8","AGGREGATED","100.0","97.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.9","AGGREGATED","100.0","9.9","AGGREGATED","100.0","179.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","10-July-2020","12.7","ACTUAL","100.0","24.4","ACTUAL","100.0","18.0","AGGREGATED","100.0","76.2","AGGREGATED","100.0","97.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","10.3","AGGREGATED","100.0","232.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","11-July-2020","10.6","ACTUAL","100.0","28.5","ACTUAL","100.0","19.5","AGGREGATED","100.0","65.2","AGGREGATED","100.0","97.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.7","AGGREGATED","100.0","17.1","AGGREGATED","100.0","205.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","12-July-2020","11.3","ACTUAL","100.0","25.1","ACTUAL","100.0","20.0","AGGREGATED","100.0","51.7","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","20.3","AGGREGATED","100.0","27.4","AGGREGATED","100.0","239.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","13-July-2020","7.0","ACTUAL","100.0","22.1","ACTUAL","100.0","14.5","AGGREGATED","100.0","72.4","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","13.5","AGGREGATED","100.0","242.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","14-July-2020","5.7","ACTUAL","100.0","23.1","ACTUAL","100.0","15.1","AGGREGATED","100.0","65.5","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","13.2","AGGREGATED","100.0","228.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","15-July-2020","7.7","ACTUAL","100.0","26.5","ACTUAL","100.0","17.9","AGGREGATED","100.0","66.4","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","12.0","AGGREGATED","100.0","242.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","16-July-2020","8.5","ACTUAL","100.0","29.6","ACTUAL","100.0","19.5","AGGREGATED","100.0","69.7","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","13.3","AGGREGATED","100.0","238.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","17-July-2020","11.2","ACTUAL","100.0","25.2","ACTUAL","100.0","18.3","AGGREGATED","100.0","74.4","AGGREGATED","100.0","97.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","9.8","AGGREGATED","100.0","241.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","18-July-2020","9.8","ACTUAL","100.0","24.9","ACTUAL","100.0","17.5","AGGREGATED","100.0","72.3","AGGREGATED","100.0","97.9","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","13.2","AGGREGATED","100.0","241.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","19-July-2020","13.4","ACTUAL","100.0","24.5","ACTUAL","100.0","18.5","AGGREGATED","100.0","75.6","AGGREGATED","100.0","99.1","AGGREGATED","using element [Precip. Weighing]","1.2","AGGREGATED","using element [Precip. Weighing]","10.3","AGGREGATED","100.0","12.4","AGGREGATED","100.0","64.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","20-July-2020","9.6","ACTUAL","100.0","24.6","ACTUAL","100.0","17.5","AGGREGATED","100.0","79.3","AGGREGATED","100.0","99.6","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","10.1","AGGREGATED","100.0","256.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","21-July-2020","11.0","ACTUAL","100.0","29.0","ACTUAL","100.0","20.4","AGGREGATED","100.0","75.6","AGGREGATED","100.0","99.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","AGGREGATED","100.0","11.0","AGGREGATED","100.0","160.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","22-July-2020","13.4","ACTUAL","100.0","32.2","ACTUAL","100.0","23.4","AGGREGATED","100.0","67.9","AGGREGATED","100.0","99.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","13.2","AGGREGATED","100.0","195.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","23-July-2020","14.8","ACTUAL","100.0","31.2","ACTUAL","100.0","22.1","AGGREGATED","100.0","72.7","AGGREGATED","100.0","99.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.8","AGGREGATED","100.0","15.7","AGGREGATED","100.0","226.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","24-July-2020","11.2","ACTUAL","100.0","27.3","ACTUAL","100.0","19.2","AGGREGATED","100.0","67.4","AGGREGATED","100.0","99.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.2","AGGREGATED","100.0","16.2","AGGREGATED","100.0","239.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","25-July-2020","5.2","ACTUAL","100.0","23.6","ACTUAL","100.0","15.0","AGGREGATED","100.0","71.3","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","7.2","AGGREGATED","100.0","8.8","AGGREGATED","100.0","230.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","26-July-2020","7.6","ACTUAL","100.0","26.1","ACTUAL","100.0","17.1","AGGREGATED","100.0","73.1","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","AGGREGATED","100.0","6.3","AGGREGATED","100.0","102.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","27-July-2020","8.2","ACTUAL","100.0","30.8","ACTUAL","100.0","19.8","AGGREGATED","100.0","68.6","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.8","AGGREGATED","100.0","11.2","AGGREGATED","100.0","161.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","28-July-2020","10.7","ACTUAL","100.0","33.1","ACTUAL","100.0","22.8","AGGREGATED","100.0","63.0","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.8","AGGREGATED","100.0","11.4","AGGREGATED","100.0","184.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","29-July-2020","14.0","ACTUAL","100.0","32.4","ACTUAL","100.0","23.3","AGGREGATED","100.0","71.6","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","14.1","AGGREGATED","100.0","232.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","30-July-2020","11.5","ACTUAL","100.0","31.7","ACTUAL","100.0","22.1","AGGREGATED","100.0","74.5","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.4","AGGREGATED","100.0","13.3","AGGREGATED","100.0","345.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","31-July-2020","14.3","ACTUAL","100.0","31.1","ACTUAL","100.0","23.4","AGGREGATED","100.0","73.4","AGGREGATED","100.0","99.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.6","AGGREGATED","100.0","13.0","AGGREGATED","100.0","61.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","01-August-2020","14.2","ACTUAL","100.0","32.1","ACTUAL","100.0","23.1","AGGREGATED","100.0","71.5","AGGREGATED","100.0","102.9","AGGREGATED","using element [Precip. Weighing]","3.2","AGGREGATED","using element [Precip. Weighing]","11.7","AGGREGATED","100.0","15.2","AGGREGATED","100.0","93.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","02-August-2020","17.2","ACTUAL","100.0","31.6","ACTUAL","100.0","24.3","AGGREGATED","100.0","69.4","AGGREGATED","100.0","103.5","AGGREGATED","using element [Precip. Weighing]","0.6","AGGREGATED","using element [Precip. Weighing]","9.6","AGGREGATED","100.0","11.6","AGGREGATED","100.0","121.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","03-August-2020","12.4","ACTUAL","100.0","30.9","ACTUAL","100.0","21.1","AGGREGATED","100.0","67.5","AGGREGATED","100.0","103.8","AGGREGATED","using element [Precip. Weighing]","0.3","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","15.0","AGGREGATED","100.0","223.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","04-August-2020","8.6","ACTUAL","100.0","27.9","ACTUAL","100.0","18.6","AGGREGATED","100.0","72.5","AGGREGATED","100.0","103.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","AGGREGATED","100.0","8.3","AGGREGATED","100.0","170.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","05-August-2020","11.2","ACTUAL","100.0","32.0","ACTUAL","100.0","21.2","AGGREGATED","100.0","64.3","AGGREGATED","100.0","103.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","11.0","AGGREGATED","100.0","122.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","06-August-2020","10.5","ACTUAL","100.0","32.3","ACTUAL","100.0","22.1","AGGREGATED","100.0","58.5","AGGREGATED","100.0","103.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.9","AGGREGATED","100.0","15.0","AGGREGATED","100.0","205.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","07-August-2020","11.2","ACTUAL","100.0","23.6","ACTUAL","100.0","16.3","AGGREGATED","100.0","66.1","AGGREGATED","100.0","104.9","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","14.5","AGGREGATED","100.0","19.4","AGGREGATED","100.0","253.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","08-August-2020","9.1","ACTUAL","100.0","24.9","ACTUAL","100.0","16.8","AGGREGATED","100.0","66.0","AGGREGATED","100.0","104.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.0","AGGREGATED","100.0","22.4","AGGREGATED","100.0","244.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","09-August-2020","9.2","ACTUAL","100.0","22.6","ACTUAL","100.0","15.1","AGGREGATED","100.0","70.5","AGGREGATED","100.0","104.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","AGGREGATED","100.0","9.6","AGGREGATED","100.0","234.1","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","10-August-2020","5.8","ACTUAL","100.0","27.6","ACTUAL","100.0","17.4","AGGREGATED","100.0","64.3","AGGREGATED","100.0","104.9","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.8","AGGREGATED","100.0","10.5","AGGREGATED","100.0","212.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","11-August-2020","12.1","ACTUAL","100.0","26.9","ACTUAL","100.0","18.3","AGGREGATED","100.0","63.2","AGGREGATED","100.0","105.0","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","11.0","AGGREGATED","100.0","75.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","12-August-2020","9.1","ACTUAL","100.0","21.6","ACTUAL","100.0","15.5","AGGREGATED","100.0","74.5","AGGREGATED","100.0","105.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","13.8","AGGREGATED","100.0","216.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","13-August-2020","6.7","ACTUAL","100.0","24.5","ACTUAL","100.0","15.1","AGGREGATED","100.0","63.2","AGGREGATED","100.0","105.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","14.6","AGGREGATED","100.0","245.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","14-August-2020","6.0","ACTUAL","100.0","25.2","ACTUAL","100.0","15.7","AGGREGATED","100.0","63.5","AGGREGATED","100.0","105.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.2","AGGREGATED","100.0","12.9","AGGREGATED","100.0","232.3","AGGREGATED","100.0","0.0","COMPUTED",""
"Barnwell AGDM","15-August-2020","9.4","ACTUAL","100.0","29.7","ACTUAL","100.0","19.3","AGGREGATED","100.0","58.7","AGGREGATED","100.0","105.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","11.3","AGGREGATED","100.0","239.7","AGGREGATED","100.0","0.0","COMPUTED",""
